field_id,title,availability,stability,private,value_type,base_type,item_type,strata,instanced,arrayed,sexed,units,main_category,encoding_id,instance_id,instance_min,instance_max,array_min,array_max,notes,debut,version,num_participants,item_count,showcase_order,cost_do,cost_on,cost_sc
130329,Source of report of B90 (sequelae of tuberculosis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B90, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""sequelae of tuberculosis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,61,61,165.5,1,1,1
130330,Date B91 first reported (sequelae of poliomyelitis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B91. The code corresponds to ""sequelae of poliomyelitis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,260,260,166,1,1,1
130331,Source of report of B91 (sequelae of poliomyelitis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B91, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""sequelae of poliomyelitis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-06T00:00:00,260,260,166.5,1,1,1
130332,Date B92 first reported (sequelae of leprosy),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B92. The code corresponds to ""sequelae of leprosy"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2000-01-01T00:00:00,-1,-1,167,1,1,1
130333,Source of report of B92 (sequelae of leprosy),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B92, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""sequelae of leprosy"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2000-01-01T00:00:00,-1,-1,167.5,1,1,1
130334,Date B94 first reported (sequelae of other and unspecified infectious and parasitic diseases),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B94. The code corresponds to ""sequelae of other and unspecified infectious and parasitic diseases"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,188,188,168,1,1,1
130335,Source of report of B94 (sequelae of other and unspecified infectious and parasitic diseases),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B94, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""sequelae of other and unspecified infectious and parasitic diseases"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,188,188,168.5,1,1,1
130336,Date B95 first reported (streptococcus and staphylococcus as the cause of diseases classified to other chapters),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B95. The code corresponds to ""streptococcus and staphylococcus as the cause of diseases classified to other chapters"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-06T00:00:00,9688,9688,169,1,1,1
130337,Source of report of B95 (streptococcus and staphylococcus as the cause of diseases classified to other chapters),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B95, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""streptococcus and staphylococcus as the cause of diseases classified to other chapters"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-06T00:00:00,9688,9688,169.5,1,1,1
130338,Date B96 first reported (other bacterial agents as the cause of diseases classified to other chapters),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B96. The code corresponds to ""other bacterial agents as the cause of diseases classified to other chapters"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-06T00:00:00,20166,20166,170,1,1,1
130339,Source of report of B96 (other bacterial agents as the cause of diseases classified to other chapters),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B96, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other bacterial agents as the cause of diseases classified to other chapters"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-06T00:00:00,20166,20166,170.5,1,1,1
130340,Date B97 first reported (viral agents as the cause of diseases classified to other chapters),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B97. The code corresponds to ""viral agents as the cause of diseases classified to other chapters"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-06T00:00:00,4847,4847,171,1,1,1
130341,Source of report of B97 (viral agents as the cause of diseases classified to other chapters),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B97, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""viral agents as the cause of diseases classified to other chapters"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,4847,4847,171.5,1,1,1
130342,Date B98 first reported (other specified infectious agents as the cause of diseases classified to other chapters),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B98. The code corresponds to ""other specified infectious agents as the cause of diseases classified to other chapters"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-06T00:00:00,5028,5028,172,1,1,1
130343,Source of report of B98 (other specified infectious agents as the cause of diseases classified to other chapters),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B98, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other specified infectious agents as the cause of diseases classified to other chapters"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-06T00:00:00,5028,5028,172.5,1,1,1
130344,Date B99 first reported (other and unspecified infectious diseases),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B99. The code corresponds to ""other and unspecified infectious diseases"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,1366,1366,173,1,1,1
130345,Source of report of B99 (other and unspecified infectious diseases),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B99, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other and unspecified infectious diseases"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,1366,1366,173.5,1,1,1
130622,Date D50 first reported (iron deficiency anaemia),0,3,0,51,0,0,3,0,0,0,,2403,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 D50. The code corresponds to ""iron deficiency anaemia"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-08T00:00:00,33049,33049,312,1,1,1
130623,Source of report of D50 (iron deficiency anaemia),0,3,0,21,11,0,3,0,0,0,,2403,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 D50, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""iron deficiency anaemia"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-08T00:00:00,33049,33049,312.5,1,1,1
130624,Date D51 first reported (vitamin b12 deficiency anaemia),0,3,0,51,0,0,3,0,0,0,,2403,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 D51. The code corresponds to ""vitamin b12 deficiency anaemia"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-08T00:00:00,3828,3828,313,1,1,1
130625,Source of report of D51 (vitamin b12 deficiency anaemia),0,3,0,21,11,0,3,0,0,0,,2403,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 D51, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""vitamin b12 deficiency anaemia"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-08T00:00:00,3828,3828,313.5,1,1,1
130626,Date D52 first reported (folate deficiency anaemia),0,3,0,51,0,0,3,0,0,0,,2403,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 D52. The code corresponds to ""folate deficiency anaemia"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,1109,1109,314,1,1,1
130627,Source of report of D52 (folate deficiency anaemia),0,3,0,21,11,0,3,0,0,0,,2403,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 D52, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""folate deficiency anaemia"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,1109,1109,314.5,1,1,1
130628,Date D53 first reported (other nutritional anaemias),0,3,0,51,0,0,3,0,0,0,,2403,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 D53. The code corresponds to ""other nutritional anaemias"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,296,296,315,1,1,1
130629,Source of report of D53 (other nutritional anaemias),0,3,0,21,11,0,3,0,0,0,,2403,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 D53, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other nutritional anaemias"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,296,296,315.5,1,1,1
130630,Date D55 first reported (anaemia due to enzyme disorders),0,3,0,51,0,0,3,0,0,0,,2403,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 D55. The code corresponds to ""anaemia due to enzyme disorders"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,42,42,316,1,1,1
130631,Source of report of D55 (anaemia due to enzyme disorders),0,3,0,21,11,0,3,0,0,0,,2403,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 D55, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""anaemia due to enzyme disorders"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,42,42,316.5,1,1,1
130632,Date D56 first reported (thalassaemia),0,3,0,51,0,0,3,0,0,0,,2403,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 D56. The code corresponds to ""thalassaemia"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,757,757,317,1,1,1
130633,Source of report of D56 (thalassaemia),0,3,0,21,11,0,3,0,0,0,,2403,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 D56, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""thalassaemia"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-06T00:00:00,757,757,317.5,1,1,1
130634,Date D57 first reported (sickle-cell disorders),0,3,0,51,0,0,3,0,0,0,,2403,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 D57. The code corresponds to ""sickle-cell disorders"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-06T00:00:00,734,734,318,1,1,1
130635,Source of report of D57 (sickle-cell disorders),0,3,0,21,11,0,3,0,0,0,,2403,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 D57, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""sickle-cell disorders"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-06T00:00:00,734,734,318.5,1,1,1
130636,Date D58 first reported (other hereditary haemolytic anaemias),0,3,0,51,0,0,3,0,0,0,,2403,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 D58. The code corresponds to ""other hereditary haemolytic anaemias"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,302,302,319,1,1,1
130637,Source of report of D58 (other hereditary haemolytic anaemias),0,3,0,21,11,0,3,0,0,0,,2403,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 D58, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other hereditary haemolytic anaemias"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-06T00:00:00,302,302,319.5,1,1,1
